from,to,weight,color,arrow,tweets,title,hub,width
839338759330152453,4334071758,1.0,red,to,['1326372158633889793'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1326372158633889793>連結</a><br>提及的次數： 1</p>,10.0,1.0
705539763349164032,14562685,167.0,red,to,"['1386630479907069955', '1383574790598922245', '1385722678162636801', '1379954665190793216', '1384786506338947073', '1382185613760339968', '1385235717748633600', '1382620725434015751', '1384435437855547394', '1384266579622334465', '1382053500268515330', '1386388305374334989', '1383801509754769412', '1381910552457453568', '1380846894159650817', '1382219830791708673', '1380154978543734788', '1383185962730147842', '1384748764515143682', '1384824274121281538', '1385632072837042183', '1381899223000612866', '1382691449221877760', '1384597770804289536', '1380558649194647556', '1385602622212775938', '1382491386373636096', '1380807796397068296', '1384227828237946882', '1381253970316947463', '1386568994354831361', '1385881222262542337', '1386252833268305920', '1381730116850569229', '1380038457490345987', '1380083754471919619', '1381691114659459081', '1385118698256617474', '1382575174957076483', '1380649248690208769', '1383095369261838338', '1383635172835221504', '1380529196196302851', '1383344512848646149', '1383065910693523459', '1384465642477211648', '1382121449373237252', '1379683124716703746', '1377112188691746821', '1374980127294164993', '1378112541482700801', '1378021944105259011', '1379648893797957636', '1376655924413235202', '1375976446993252356', '1375749463814324224', '1375470866075619329', '1378271099675369473', '1373584551373639681', '1375024722371612672', '1379154404331380750', '1376825309106999301', '1379396230447513611', '1374526420035252224', '1377417947807801346', '1379362254416715778', '1374896355404087301', '1375500324987940866', '1377048026200559628', '1377546804540084228', '1374624790061985792', '1374134307820802055', '1374590567615725569', '1374303681605160961', '1379584730782388228', '1375590932851130368', '1377501747304873985', '1373601552703877124', '1376617692891906050', '1377618515646119937', '1375096412401242112', '1378542867006775299', '1374096066493218819', '1377146400945762307', '1379192387507998721', '1376859276195553286', '1376806425297575936', '1377992478570262534', '1374337654138007553', '1373477270648655872', '1368524368653991938', '1368380923025195009', '1367671725454921735', '1369060881213063168', '1368313954993340418', '1371438323869351936', '1368607422206664706', '1370207950208430081', '1367222015963324421', '1368154916540346369', '1367384352158531584', '1370487525786202120', '1367414550090321923', '1369657813887254528', '1372488469906386945', '1368199738215067649', '1370790270275555329', '1371047070497452040', '1372088074340081667', '1371774509905219586', '1367901990005661703', '1370465132191625219', '1368562591358943232', '1372895693250121734', '1373023999182143492', '1368282998865616901', '1371800952727080966', '1370600567798632451', '1367377028996083712', '1368082688364658693', '1371114657688211456', '1372714467281223681', '1373266335728345091', '1369758744184242188', '1368003414769229824', '1367108767704350722', '1369687255615479811', '1372759786660323335', '1370329241666064387', '1371027101999104007', '1372359633533345793', '1369049053326086144', '1369264465884176388', '1367180988980338688', '1372559685040152584', '1367867764300517377', '1370532578839703553', '1373175736329207810', '1372053853089189889', '1372884327705509891', '1372443417662341122', '1370056962017214468', '1371989685359239170', '1367422090912096267', '1366275020889223171', '1366237520908935169', '1365572432707416064', '1366840758800703488', '1365663492536164353', '1365961303114862593', '1366030567268040708', '1365617945922187264', '1366916749212450817', '1365844200072347655', '1366025407078760453', '1365962652636372993', '1366821879089164297', '1365776986627596290', '1365398997167398914', '1366304730100752385', '1366863406146404352', '1366463273244258307', '1365746283093385219', '1366383994187747329', '1366584068629032961', '1366070708246360069', '1365987641418743809']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386630479907069955>連結</a><br>提及的次數： 167</p>,10.0,3.594836294370035
875122621,14562685,1.0,red,to,['1361744844792729605'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361744844792729605>連結</a><br>提及的次數： 1</p>,10.0,1.0
1014861853338398720,5120691,5.0,blue,,,<p><br>提及的次數： 5</p>,11.0,1.4953487812212205
1014861853338398720,15425377,1.0,blue,,,<p><br>提及的次數： 1</p>,11.0,1.0
1014861853338398720,2711212681,4.0,blue,,,<p><br>提及的次數： 4</p>,11.0,1.4142135623730951
1014861853338398720,74286565,2.0,blue,,,<p><br>提及的次數： 2</p>,11.0,1.189207115002721
1014861853338398720,10228272,1.0,blue,,,<p><br>提及的次數： 1</p>,11.0,1.0
1014861853338398720,4338452835,28.0,blue,,,<p><br>提及的次數： 28</p>,11.0,2.300326633791206
1014861853338398720,3002833079,5.0,blue,,,<p><br>提及的次數： 5</p>,11.0,1.4953487812212205
1014861853338398720,20536157,1.0,blue,,,<p><br>提及的次數： 1</p>,11.0,1.0
1014861853338398720,18949452,1.0,blue,,,<p><br>提及的次數： 1</p>,11.0,1.0
1014861853338398720,555031989,7.0,blue,,,<p><br>提及的次數： 7</p>,11.0,1.6265765616977856
1014861853338398720,22363802,4.0,blue,,,<p><br>提及的次數： 4</p>,11.0,1.4142135623730951
1014861853338398720,240615214,4.0,blue,,,<p><br>提及的次數： 4</p>,11.0,1.4142135623730951
1014861853338398720,114463650,1.0,blue,,,<p><br>提及的次數： 1</p>,11.0,1.0
1014861853338398720,3131243261,8.0,blue,,,<p><br>提及的次數： 8</p>,11.0,1.681792830507429
1014861853338398720,839338759330152453,2.0,blue,,,<p><br>提及的次數： 2</p>,11.0,1.189207115002721
1014861853338398720,705539763349164032,2.0,blue,,,<p><br>提及的次數： 2</p>,11.0,1.189207115002721
1014861853338398720,293245682,2.0,blue,,,<p><br>提及的次數： 2</p>,11.0,1.189207115002721
1014861853338398720,534255106,13.0,blue,,,<p><br>提及的次數： 13</p>,11.0,1.8988289221159418
1014861853338398720,112745661,2.0,blue,,,<p><br>提及的次數： 2</p>,11.0,1.189207115002721
1014861853338398720,56386566,1.0,blue,,,<p><br>提及的次數： 1</p>,11.0,1.0
1014861853338398720,875122621,12.0,blue,,,<p><br>提及的次數： 12</p>,11.0,1.8612097182041991
10228272,3105807222,10.0,red,to,"['1365307168786960390', '1365181048934514688', '1365225912824856579', '1365308459139428355', '1365309235022729217', '1365225851156000770', '1335818832586432513', '1335971464659554308', '1335971335823089666', '1335971112220577795']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1365307168786960390>連結</a><br>提及的次數： 10</p>,11.0,1.7782794100389228
10228272,1356420260996521985,2.0,red,to,"['1361065644947603458', '1361035233512972291']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361065644947603458>連結</a><br>提及的次數： 2</p>,11.0,1.189207115002721
4338452835,14562685,51.0,red,to,"['1386253661337161730', '1360534685676433409', '1361236417393885184', '1357973643532378112', '1362031651082149895', '1378629967525912578', '1382603107968954370', '1359076479913574404', '1361737315287240708', '1352632760700166150', '1372467933323137025', '1327278664095059968', '1350385615578292229', '1335160713682280448', '1337694710475993088', '1325004540358299648', '1338408945401155587', '1346776111502528512', '1350779849368068097', '1332990412638871552', '1332761216746483713', '1332987332279103494', '1338136607623434241', '1340604022441586688', '1330800463894245377', '1335529868138868737', '1343949125897826304', '1350146807653871619', '1344627334456999936', '1338536279382888455', '1331894988045737985', '1347863267184668676', '1341803437604941824', '1333334392320692224', '1335525405466513410', '1352538933192773634', '1341804686744182784', '1319200603260801025', '1304699274341552129', '1298681782548783105', '1320650389017022465', '1319196885173809154', '1313023612585218050', '1312658341072691200', '1304700471219814400', '1299421644629434368', '1315199063806087169', '1309539533965459456', '1299826436434526208', '1305413477314498561', '1290204687724163073']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386253661337161730>連結</a><br>提及的次數： 51</p>,11.0,2.6723451177837885
555031989,14562685,38.0,red,to,"['1379544787225870337', '1383764997935800343', '1384119364580896779', '1386022312462454793', '1385306661921955843', '1381049092885872648', '1377757955278376964', '1381364340415160323', '1378321184111099904', '1384080338364731408', '1383006676454891524', '1380865880939237379', '1374405374476918792', '1370002161866784777', '1374232213731090435', '1374812530045022210', '1377204310048714755', '1373339580737404934', '1370576601881133060', '1369804523418644483', '1362105604878311431', '1367933920738697217', '1364022417899859968', '1357780301230071809', '1366454187530342404', '1362256075412697089', '1360060879132319746', '1368145727856271362', '1360248358321987588', '1367179001995927555', '1361313103154204672', '1360383219175198721', '1360844033002774528', '1357278770638430212', '1356363700811280385', '1356210006169968642', '1355881750967291906', '1356573549834698753']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1379544787225870337>連結</a><br>提及的次數： 38</p>,11.0,2.4828237961983883
3131243261,14562685,36.0,red,to,"['1383720371682037760', '1378025724351807506', '1386620975933009921', '1379369716830048256', '1383286276585975808', '1380832856327471106', '1385544559279628297', '1385544121184567299', '1385855852767219715', '1383289599288438789', '1375535897236606976', '1372463599902416898', '1370633030507896837', '1368568552693891073', '1370879471201484808', '1367373887546286081', '1372966746580205573', '1370879739993423890', '1372610542104416267', '1374440239419166721', '1368568683736543234', '1368701271721578497', '1366116460418981889', '1365443023748927493', '1363763324278755329', '1366428249639780358', '1359291590318112768', '1358197380026408961', '1360316115818283011', '1360293271793250307', '1358196231642750979', '1364667626916560901', '1358915827496583170', '1358915129950232580', '1362146083586134024', '1360291683691331585']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1383720371682037760>連結</a><br>提及的次數： 36</p>,11.0,2.449489742783178
839338759330152453,14562685,233.0,red,to,"['1359703957015306242', '1373821071724572675', '1373486306936905729', '1363693686329114629', '1383237810157613059', '1361877059157585921', '1378046643971493891', '1360724215243104266', '1373822699823333380', '1350302302427631617', '1361168021419667461', '1373822616138625024', '1376741885516070912', '1371662102130262019', '1362981363318726660', '1358136035998380032', '1368404413702938626', '1370243990159814661', '1356073927529951237', '1355583231970705412', '1373822200520794113', '1366112661449105413', '1371313262009188353', '1371218127283978240', '1357921714596958210', '1360716758798241795', '1358141988403560450', '1383241866557071362', '1371313170262994947', '1373821714124128257', '1373821820718157828', '1360722007399280640', '1361539647529181184', '1373823686990565378', '1349197664282419200', '1359375226870579200', '1361025869091905536', '1373823371490775043', '1370785661247180804', '1360724320847360001', '1362984213956460547', '1371313306452033536', '1361540587262984196', '1361886542399168514', '1350904303171547139', '1373822407115378691', '1365152144710598656', '1363240798247092228', '1370583487791702016', '1371313467567841289', '1353410690040680449', '1350301248155742208', '1371223249837821953', '1374567430433947650', '1356487467730407425', '1374862879984390147', '1374567340466171906', '1364080744398802945', '1384355952909033473', '1359379005212917760', '1349926133161144321', '1349957430818594818', '1327840569930944512', '1330232208729268224', '1332164642840449026', '1319802237292511232', '1341576006096855042', '1345478386475532288', '1317531722590965760', '1332166297896054785', '1330600582495793169', '1332165545349820417', '1331854318685786112', '1342247828672958466', '1331852571955367939', '1319481791087071232', '1342596804936925185', '1319114898429956097', '1332931642546151431', '1319805295271530496', '1332164293400342528', '1345096090631217152', '1328926727326863361', '1324844467388583939', '1332164907295444993', '1342597282584293376', '1332166818308427777', '1322757090130202625', '1338709407450980353', '1330230277688397824', '1320494185896660992', '1324844656128122883', '1320494305413369856', '1342187462551097346', '1328182906867560448', '1329946496129789953', '1319813795980640256', '1336803967435743232', '1342596498777919493', '1322387719511810048', '1332166489856745477', '1332166120384688129', '1343318973014798337', '1345115302548414464', '1332166643938627585', '1342202405522386953', '1327108698288906242', '1320494246110121985', '1342597406869880834', '1312165149558468608', '1345095832857669639', '1335003112491409408', '1317293008023392258', '1332165316126904323', '1332164457867452417', '1344125598336225281', '1332165146848976896', '1345096456638754817', '1319804508671774720', '1337593880754212864', '1320488867166932999', '1332165810006220800', '1297228072584970241', '1310068862134743042', '1303873922706952196', '1289379423863689217', '1300631755523792896', '1302072759808294917', '1284326964157972480', '1284556857626038277', '1291653343404687360', '1302328899074957313', '1305717855254700032', '1297032381111717890', '1316216167665725441', '1297223244643213312', '1303881714352128000', '1303817619833749505', '1287944690147393542', '1289387996396105734', '1299787207197294592', '1290926988991971329', '1287250256799956993', '1288322966049169409', '1315019393261277188', '1291652882316423169', '1299194149011423232', '1287228803434020864', '1291656196210925569', '1298115387268243456', '1284592489463271430', '1293774305428475904', '1291655728915025921', '1292160568187449345', '1290167661091946497', '1314794723840753664', '1291659487900655617', '1287218524524617729', '1288325633169338368', '1287061800299769856', '1297239412632363008', '1302329533069221888', '1291656075263918085', '1302329194110746625', '1302329094919643137', '1286890248098717696', '1287225384614998017', '1301376138825142273', '1312420525872906241', '1285811127209930752', '1311675429984579586', '1302329397387591682', '1289385086962417664', '1295067078802780161', '1310079363497570307', '1309318505414758406', '1293774204740014080', '1302329961093758977', '1286488924592971776', '1302081399848087553', '1298454583648419841', '1305231495376908289', '1313333150014230528', '1286502642982805504', '1312249009206104064', '1287937172809617408', '1302329806218985473', '1292002066848550915', '1314801112789053446', '1300265931206262784', '1295072143819112448', '1286507971598585864', '1292167781803147269', '1287056465795125248', '1302299628260524033', '1288314343654907907', '1302319646666878977', '1285791202743394305', '1279839756050972675', '1279840010150260737', '1283949348972376064', '1283952413536407552', '1280701897817698304', '1281806293347569664', '1282069916716343298', '1283218847345127425', '1282405812812632065', '1282015007933440000', '1280706366726901761', '1282008473136496641', '1283591042684592133', '1283585425643372545', '1282535282592579584', '1279839864586993665', '1282014631901503489', '1283220468242296832', '1284324091990888449', '1282354812802215941', '1281422722661220352', '1281421771078545408', '1279488096481038337', '1279488168987934721', '1280335760567218176', '1280336120593686531', '1279483327582519298', '1282357459601022977', '1283589005775384577', '1284321462967468032', '1281424635549102081', '1283953454155812865', '1282883431630884865', '1281808235926872064', '1283588031056957440']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1359703957015306242>連結</a><br>提及的次數： 233</p>,11.0,3.906960138326695
839338759330152453,4334071758,1.0,red,to,['1326372158633889793'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1326372158633889793>連結</a><br>提及的次數： 1</p>,11.0,1.0
705539763349164032,14562685,167.0,red,to,"['1386630479907069955', '1383574790598922245', '1385722678162636801', '1379954665190793216', '1384786506338947073', '1382185613760339968', '1385235717748633600', '1382620725434015751', '1384435437855547394', '1384266579622334465', '1382053500268515330', '1386388305374334989', '1383801509754769412', '1381910552457453568', '1380846894159650817', '1382219830791708673', '1380154978543734788', '1383185962730147842', '1384748764515143682', '1384824274121281538', '1385632072837042183', '1381899223000612866', '1382691449221877760', '1384597770804289536', '1380558649194647556', '1385602622212775938', '1382491386373636096', '1380807796397068296', '1384227828237946882', '1381253970316947463', '1386568994354831361', '1385881222262542337', '1386252833268305920', '1381730116850569229', '1380038457490345987', '1380083754471919619', '1381691114659459081', '1385118698256617474', '1382575174957076483', '1380649248690208769', '1383095369261838338', '1383635172835221504', '1380529196196302851', '1383344512848646149', '1383065910693523459', '1384465642477211648', '1382121449373237252', '1379683124716703746', '1377112188691746821', '1374980127294164993', '1378112541482700801', '1378021944105259011', '1379648893797957636', '1376655924413235202', '1375976446993252356', '1375749463814324224', '1375470866075619329', '1378271099675369473', '1373584551373639681', '1375024722371612672', '1379154404331380750', '1376825309106999301', '1379396230447513611', '1374526420035252224', '1377417947807801346', '1379362254416715778', '1374896355404087301', '1375500324987940866', '1377048026200559628', '1377546804540084228', '1374624790061985792', '1374134307820802055', '1374590567615725569', '1374303681605160961', '1379584730782388228', '1375590932851130368', '1377501747304873985', '1373601552703877124', '1376617692891906050', '1377618515646119937', '1375096412401242112', '1378542867006775299', '1374096066493218819', '1377146400945762307', '1379192387507998721', '1376859276195553286', '1376806425297575936', '1377992478570262534', '1374337654138007553', '1373477270648655872', '1368524368653991938', '1368380923025195009', '1367671725454921735', '1369060881213063168', '1368313954993340418', '1371438323869351936', '1368607422206664706', '1370207950208430081', '1367222015963324421', '1368154916540346369', '1367384352158531584', '1370487525786202120', '1367414550090321923', '1369657813887254528', '1372488469906386945', '1368199738215067649', '1370790270275555329', '1371047070497452040', '1372088074340081667', '1371774509905219586', '1367901990005661703', '1370465132191625219', '1368562591358943232', '1372895693250121734', '1373023999182143492', '1368282998865616901', '1371800952727080966', '1370600567798632451', '1367377028996083712', '1368082688364658693', '1371114657688211456', '1372714467281223681', '1373266335728345091', '1369758744184242188', '1368003414769229824', '1367108767704350722', '1369687255615479811', '1372759786660323335', '1370329241666064387', '1371027101999104007', '1372359633533345793', '1369049053326086144', '1369264465884176388', '1367180988980338688', '1372559685040152584', '1367867764300517377', '1370532578839703553', '1373175736329207810', '1372053853089189889', '1372884327705509891', '1372443417662341122', '1370056962017214468', '1371989685359239170', '1367422090912096267', '1366275020889223171', '1366237520908935169', '1365572432707416064', '1366840758800703488', '1365663492536164353', '1365961303114862593', '1366030567268040708', '1365617945922187264', '1366916749212450817', '1365844200072347655', '1366025407078760453', '1365962652636372993', '1366821879089164297', '1365776986627596290', '1365398997167398914', '1366304730100752385', '1366863406146404352', '1366463273244258307', '1365746283093385219', '1366383994187747329', '1366584068629032961', '1366070708246360069', '1365987641418743809']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386630479907069955>連結</a><br>提及的次數： 167</p>,11.0,3.594836294370035
875122621,14562685,1.0,red,to,['1361744844792729605'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361744844792729605>連結</a><br>提及的次數： 1</p>,11.0,1.0
16556796,322601789,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,5120691,27.0,blue,,,<p><br>提及的次數： 27</p>,12.0,2.2795070569547775
16556796,1479226789,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,551426814,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,3241740251,5.0,blue,,,<p><br>提及的次數： 5</p>,12.0,1.4953487812212205
16556796,730354615716175872,9.0,blue,,,<p><br>提及的次數： 9</p>,12.0,1.7320508075688772
16556796,36024756,18.0,blue,,,<p><br>提及的次數： 18</p>,12.0,2.0597671439071177
16556796,4876080779,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,52753292,4.0,blue,,,<p><br>提及的次數： 4</p>,12.0,1.4142135623730951
16556796,1039931109289668615,4.0,blue,,,<p><br>提及的次數： 4</p>,12.0,1.4142135623730951
16556796,46361818,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,21208792,18.0,blue,,,<p><br>提及的次數： 18</p>,12.0,2.0597671439071177
16556796,1060577549384851457,14.0,blue,,,<p><br>提及的次數： 14</p>,12.0,1.9343364202676694
16556796,19285503,15.0,blue,,,<p><br>提及的次數： 15</p>,12.0,1.9679896712654303
16556796,3697013177,10.0,blue,,,<p><br>提及的次數： 10</p>,12.0,1.7782794100389228
16556796,2711212681,3.0,blue,,,<p><br>提及的次數： 3</p>,12.0,1.3160740129524924
16556796,969173723457695744,18.0,blue,,,<p><br>提及的次數： 18</p>,12.0,2.0597671439071177
16556796,74286565,6.0,blue,,,<p><br>提及的次數： 6</p>,12.0,1.5650845800732873
16556796,743768472,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,14727078,4.0,blue,,,<p><br>提及的次數： 4</p>,12.0,1.4142135623730951
16556796,5988062,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,8099262,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,19915362,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,18448883,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,1069481784864174080,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,4338452835,3.0,blue,,,<p><br>提及的次數： 3</p>,12.0,1.3160740129524924
16556796,3002833079,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,625177051,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,20536157,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,18949452,3.0,blue,,,<p><br>提及的次數： 3</p>,12.0,1.3160740129524924
16556796,1381505906,5.0,blue,,,<p><br>提及的次數： 5</p>,12.0,1.4953487812212205
16556796,45891623,31.0,blue,,,<p><br>提及的次數： 31</p>,12.0,2.359611061770567
16556796,1088089771631669248,6.0,blue,,,<p><br>提及的次數： 6</p>,12.0,1.5650845800732873
16556796,157981564,9.0,blue,,,<p><br>提及的次數： 9</p>,12.0,1.7320508075688772
16556796,2982660196,4.0,blue,,,<p><br>提及的次數： 4</p>,12.0,1.4142135623730951
16556796,22363802,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,849060834466832384,13.0,blue,,,<p><br>提及的次數： 13</p>,12.0,1.8988289221159418
16556796,3131243261,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,38431324,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,839338759330152453,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,24224194,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,507356334,4.0,blue,,,<p><br>提及的次數： 4</p>,12.0,1.4142135623730951
16556796,4436094861,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,705539763349164032,15.0,blue,,,<p><br>提及的次數： 15</p>,12.0,1.9679896712654303
16556796,16343974,4.0,blue,,,<p><br>提及的次數： 4</p>,12.0,1.4142135623730951
16556796,1268959722855641088,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,18741724,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,25390350,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,3134039644,14.0,blue,,,<p><br>提及的次數： 14</p>,12.0,1.9343364202676694
16556796,534255106,10.0,blue,,,<p><br>提及的次數： 10</p>,12.0,1.7782794100389228
16556796,61542667,3.0,blue,,,<p><br>提及的次數： 3</p>,12.0,1.3160740129524924
16556796,151106990,3.0,blue,,,<p><br>提及的次數： 3</p>,12.0,1.3160740129524924
16556796,612473,3.0,blue,,,<p><br>提及的次數： 3</p>,12.0,1.3160740129524924
16556796,15376357,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,20646711,5.0,blue,,,<p><br>提及的次數： 5</p>,12.0,1.4953487812212205
16556796,3429955204,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,1278692356980703233,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,2499398326,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,252618624,10.0,blue,,,<p><br>提及的次數： 10</p>,12.0,1.7782794100389228
16556796,317144532,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
16556796,4536565486,1.0,blue,,,<p><br>提及的次數： 1</p>,12.0,1.0
16556796,3214215129,2.0,blue,,,<p><br>提及的次數： 2</p>,12.0,1.189207115002721
19285503,7403862,1.0,red,to,['1369645793070682114'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1369645793070682114>連結</a><br>提及的次數： 1</p>,12.0,1.0
743768472,7403862,7.0,red,to,"['1356261387467698184', '1362455976721473541', '1384533324442611714', '1359924601673940992', '1292909425515208709', '1291071341991530497', '1291043096017408002']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1356261387467698184>連結</a><br>提及的次數： 7</p>,12.0,1.6265765616977856
8099262,611675687,1.0,red,to,['1308730333421080576'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1308730333421080576>連結</a><br>提及的次數： 1</p>,12.0,1.0
4338452835,14562685,51.0,red,to,"['1386253661337161730', '1360534685676433409', '1361236417393885184', '1357973643532378112', '1362031651082149895', '1378629967525912578', '1382603107968954370', '1359076479913574404', '1361737315287240708', '1352632760700166150', '1372467933323137025', '1327278664095059968', '1350385615578292229', '1335160713682280448', '1337694710475993088', '1325004540358299648', '1338408945401155587', '1346776111502528512', '1350779849368068097', '1332990412638871552', '1332761216746483713', '1332987332279103494', '1338136607623434241', '1340604022441586688', '1330800463894245377', '1335529868138868737', '1343949125897826304', '1350146807653871619', '1344627334456999936', '1338536279382888455', '1331894988045737985', '1347863267184668676', '1341803437604941824', '1333334392320692224', '1335525405466513410', '1352538933192773634', '1341804686744182784', '1319200603260801025', '1304699274341552129', '1298681782548783105', '1320650389017022465', '1319196885173809154', '1313023612585218050', '1312658341072691200', '1304700471219814400', '1299421644629434368', '1315199063806087169', '1309539533965459456', '1299826436434526208', '1305413477314498561', '1290204687724163073']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386253661337161730>連結</a><br>提及的次數： 51</p>,12.0,2.6723451177837885
3131243261,14562685,36.0,red,to,"['1383720371682037760', '1378025724351807506', '1386620975933009921', '1379369716830048256', '1383286276585975808', '1380832856327471106', '1385544559279628297', '1385544121184567299', '1385855852767219715', '1383289599288438789', '1375535897236606976', '1372463599902416898', '1370633030507896837', '1368568552693891073', '1370879471201484808', '1367373887546286081', '1372966746580205573', '1370879739993423890', '1372610542104416267', '1374440239419166721', '1368568683736543234', '1368701271721578497', '1366116460418981889', '1365443023748927493', '1363763324278755329', '1366428249639780358', '1359291590318112768', '1358197380026408961', '1360316115818283011', '1360293271793250307', '1358196231642750979', '1364667626916560901', '1358915827496583170', '1358915129950232580', '1362146083586134024', '1360291683691331585']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1383720371682037760>連結</a><br>提及的次數： 36</p>,12.0,2.449489742783178
